Id,Sondeo,Distancia,Potencia,Litologia,Densidad,Desde,Hasta,Este,Norte,Elevacion,Au(ppb),Cu(ppm),Ag(ppm),As(ppm)
37,PT25,50,3,SD,0,255.61,257.56,989.16,1256.8,20.53,557.98,47.03,0.07,46464.14
37,PT25,50,3,SD,0,257.56,259.56,989.07,1256.71,18.56,322.56,193.85,0.21,45828.35
37,PT25,50,3,SD,0,259.56,261.56,988.98,1256.62,16.56,463.49,49.65,0.15,70059.19
37,PT25,50,3,SD,0,261.56,263.56,988.89,1256.52,14.56,203.82,262.95,0.31,32456.96
37,PT25,50,3,MB,0,263.56,265.56,988.8,1256.43,12.57,0.08,9.9,0,512
37,PT25,50,3,GR,0,267.81,269.81,988.61,1256.23,8.33,0.1,21.16,0,694.5
37,PT25,50,3,MB,0,289.89,291.89,987.63,1255.16,-13.7,0.1,9,0,500
37,PT25,50,3,S,0,291.89,293.88,987.55,1255.06,-15.7,766.33,181.35,0.42,25283.36
37,PT25,50,3,S,0,293.88,295.88,987.46,1254.97,-17.69,2282.98,437.5,0.75,89381.45
37,PT25,50,3,MB,0,295.88,297.88,987.37,1254.87,-19.68,1129.24,199.65,0.45,99960.33
37,PT25,50,3,SD,0,297.88,299.88,987.28,1254.77,-21.68,1856.25,46.3,0.48,96488.06
37,PT25,50,3,MB,0,299.88,301.88,987.2,1254.68,-23.67,630.07,17.84,0.09,7044.01
37,PT25,50,3,MB,0,301.88,303.88,987.11,1254.58,-25.67,0.1,20,0,600
37,PT25,50,3,MB,0,303.88,305.88,987.02,1254.48,-27.66,0.1,15.52,0,280
37,PT25,50,3,MB,0,305.88,307.88,986.94,1254.38,-29.66,0.1,23.88,0,100
37,PT25,50,3,MB,0,307.88,309.88,986.85,1254.29,-31.66,107.56,1045.62,0.82,5045.09
37,PT25,50,3,MB,0,309.88,311.81,986.76,1254.19,-33.62,0.1,16,0.1,100
37,PT25,50,3,MB,0,311.81,313.81,986.68,1254.09,-35.58,0.1,30,0.1,100
37,PT25,50,3,SD,0,313.81,315.81,986.59,1254,-37.57,494.02,2518.46,1.44,24727.17
37,PT25,50,3,MB,0,315.81,317.81,986.5,1253.9,-39.57,76.58,226.71,0.25,798.52
37,PT25,50,3,MB,0,317.81,319.81,986.42,1253.8,-41.56,0.1,102.5,0.1,447.5
37,PT25,50,3,S,0,319.81,321.81,986.33,1253.7,-43.56,1651.79,2990.14,1.97,33175.1
37,PT25,50,3,S,0,321.81,323.81,986.24,1253.61,-45.56,345.25,396.13,0.63,26090.05
37,PT25,50,3,S,0,323.81,325.81,986.15,1253.51,-47.55,3066.47,2431.33,1.71,16199.6
37,PT25,50,3,GR,0,325.81,327.81,986.07,1253.42,-49.55,2347.49,38.25,0.11,2204.99
38,PT29,50,3,MB,0,116,118,1082.87,1019.4,161.93,50,1000.9,2.32,390
39,PT29A,50,3,MB,0,159.1,161.1,1046.84,1014.62,108.56,66.75,80.3,0.17,133.5
39,PT29A,50,3,SD,0,161.1,163.1,1046.48,1014.57,106.6,65,235,0.19,130
39,PT29A,50,3,SD,0,163.1,165.1,1046.11,1014.51,104.63,87.5,1567.3,1.44,1913.5
39,PT29A,50,3,MB,0,165.1,167.1,1045.74,1014.46,102.67,113.75,1125.11,0.84,652.49
39,PT29A,50,3,MB,0,204.45,206.44,1038.47,1013.42,64.01,100,20,0.2,900
39,PT29A,50,3,MB,0,231.27,233.27,1033.52,1012.71,37.66,50,15,0.1,100
39,PT29A,50,3,SD,0,233.27,235.27,1033.15,1012.66,35.69,63.5,114.65,0.21,4470.99
39,PT29A,50,3,SD,0,235.27,237.23,1032.78,1012.61,33.75,100,330,0.5,2500
39,PT29A,50,3,S,0,237.23,239.23,1032.42,1012.56,31.8,3215.01,6710.03,14.98,14094.02
39,PT29A,50,3,S,0,239.23,241.32,1032.04,1012.5,29.79,2267.94,733.73,1.65,50028.28
39,PT29A,50,3,S,0,241.32,243.35,1031.66,1012.45,27.77,303.2,24.06,0.1,2243.84
39,PT29A,50,3,H,0,243.35,245.35,1031.29,1012.39,25.79,447,11.32,0.1,1985.99
40,PT3,50,3,MB,0,22.42,24.42,1017.79,1112.7,237.35,0.1,45,0.0001,70
40,PT3,50,3,MS,0,24.42,26.42,1016.7,1112,235.83,80,150,0.0001,270
40,PT3,50,3,MS,0,26.42,28.42,1015.6,1111.3,234.31,14.9,401.1,0,130.5
40,PT3,50,3,MS,0,28.42,30.42,1014.51,1110.6,232.79,14.3,205,0.43,77
40,PT3,50,3,MB,0,30.42,32.42,1013.41,1109.9,231.27,7.96,347.95,2.26,238.35
40,PT3,50,3,MB,0,32.42,34.42,1012.32,1109.2,229.75,0.1,546.4,2.35,413.2
40,PT3,50,3,PT,0,34.42,36.47,1011.21,1108.49,228.21,0.1,160,0.0001,220
40,PT3,50,3,PT,0,36.47,38.47,1010.1,1107.78,226.67,3.88,253.4,0.27,533
40,PT3,50,3,MB,0,38.47,40.47,1009.01,1107.08,225.15,0.1,200.5,0.58,294
40,PT3,50,3,MB,0,40.47,42.47,1007.92,1106.38,223.63,0.1,675.7,1.05,302
40,PT3,50,3,MS,0,42.47,44.47,1006.82,1105.68,222.11,2.6,980.7,1.1,655
40,PT3,50,3,MS,0,44.47,46.47,1005.73,1104.98,220.58,53.45,3590.3,2.04,3017.52
40,PT3,50,3,MS,0,46.47,48.52,1004.62,1104.27,219.04,79.27,3575.71,0.98,4848.96
40,PT3,50,3,MS,0,48.52,50.52,1003.51,1103.56,217.5,451,1253.15,0.86,44789.96
40,PT3,50,3,MB,0,50.52,52.52,1002.42,1102.86,215.98,19.08,428.6,0.19,4233.01
40,PT3,50,3,MB,0,70.41,72.41,991.54,1095.9,200.86,0.08,36.9,0,65.6
40,PT3,50,3,MB,0,79.33,81.33,986.66,1092.78,194.08,5,25,0.0001,30
40,PT3,50,3,MS,0,81.33,83.33,985.56,1092.08,192.56,30,350,0.0001,200
40,PT3,50,3,MB,0,83.33,85.33,984.47,1091.38,191.04,10.21,169.9,0,96.53
40,PT3,50,3,MB,0,85.33,87.36,983.37,1090.67,189.5,3.43,251.53,0.17,219.32
40,PT3,50,3,MB,0,87.36,89.27,982.29,1089.98,188,60,160,0.0001,80
40,PT3,50,3,MB,0,89.27,91.27,981.22,1089.3,186.52,5,25,0.0001,100
40,PT3,50,3,MB,0,91.27,93.27,980.13,1088.6,185,5,19.99,0,74.95
40,PT3,50,3,MB,0,93.27,95.27,979.03,1087.9,183.48,1.74,25.54,0,93.55
40,PT3,50,3,MB,0,95.27,97.31,977.93,1087.19,181.94,1.85,32.06,0,136.47
40,PT3,50,3,MB,0,97.31,99.21,976.85,1086.5,180.44,25,40,0.0001,125
40,PT3,50,3,MB,0,99.21,101.21,975.78,1085.82,178.96,33.26,201.49,0,216.4
40,PT3,50,3,MB,0,107.25,109.25,971.39,1083,172.85,39.2,43.44,1.54,1103.2
40,PT3,50,3,MB,0,109.25,111.31,970.28,1082.29,171.3,64.17,24.53,0.75,857.81
40,PT3,50,3,MB,0,111.31,113.31,969.17,1081.58,169.76,890.58,145.41,17.1,5419.54
40,PT3,50,3,MB,0,113.31,115.31,968.07,1080.88,168.24,0.1,14,0,100
40,PT3,50,3,MB,0,115.31,117.31,966.98,1080.18,166.72,0.1,8,0,100
40,PT3,50,3,MB,0,117.31,119.31,965.88,1079.48,165.2,89.34,2098.84,4.6,5151.22
40,PT3,50,3,S,0,119.31,121.31,964.79,1078.78,163.68,1212.75,9675,21.53,50165
40,PT3,50,3,S,0,121.31,123.31,963.7,1078.08,162.15,7054.21,17659.99,10.58,12073.38
40,PT3,50,3,S,0,123.31,125.27,962.61,1077.39,160.65,10065.58,12795.91,8.65,3404.43
40,PT3,50,3,S,0,125.27,127.27,961.53,1076.69,159.14,3477.51,340.5,1.03,5810.42
40,PT3,50,3,S,0,127.27,129.3,960.43,1075.99,157.61,3794.58,255.32,3.67,2465.45
40,PT3,50,3,S,0,129.3,131.3,959.32,1075.28,156.08,1442,183.73,1,5966.37
40,PT3,50,3,S,0,131.3,133.3,958.23,1074.58,154.56,1555.25,92.45,0.34,15619.87
40,PT3,50,3,GR,0,161.25,163.25,941.85,1064.1,131.78,70,9,0.0001,190
40,PT3,50,3,GR,0,163.25,165.25,940.75,1063.4,130.26,200.4,12.26,0,214.45
40,PT3,50,3,GR,0,165.25,167.25,939.66,1062.7,128.74,223.75,39.25,0.14,358.75
40,PT3,50,3,GR,0,179.55,181.55,931.86,1057.65,117.87,1176.26,5.77,0.2,689.38
41,PT30,50,3,MB,0,18.01,20.01,993.84,1006.96,215.24,0.1,10,0.1,100
41,PT30,50,3,MB,0,20.01,22.01,993.84,1006.98,213.24,0.1,13,0.1,100
41,PT30,50,3,MB,0,22.01,24.01,993.85,1007,211.24,0.1,15.69,0.1,100
41,PT30,50,3,MB,0,24.01,26.01,993.85,1007.01,209.24,0.1,10.47,0.02,100
41,PT30,50,3,MS,0,26.01,28.01,993.86,1007.03,207.24,0.1,65.24,0.19,100
41,PT30,50,3,MS,0,28.01,30.01,993.86,1007.05,205.24,0.1,160.08,0.29,171.5
41,PT30,50,3,MB,0,30.01,32.01,993.86,1007.06,203.24,0.1,79.6,0.16,131
41,PT30,50,3,MB,0,32.01,34.01,993.87,1007.08,201.24,0.1,356.8,0.38,229
41,PT30,50,3,MB,0,34.01,36.01,993.87,1007.1,199.24,0.1,312.76,0.29,338.5
41,PT30,50,3,SD,0,36.01,38.01,993.88,1007.11,197.24,236.52,50.15,0.2,12370.02
41,PT30,50,3,SD,0,38.01,40.01,993.88,1007.13,195.24,175.5,27.55,0.15,4313
41,PT30,50,3,MB,0,40.01,42.01,993.88,1007.15,193.24,461.5,30.05,0.19,1703.99
41,PT30,50,3,MB,0,42.01,44.01,993.89,1007.16,191.24,34.53,51.4,0.18,721
41,PT30,50,3,MB,0,44.01,46.01,993.89,1007.18,189.24,0.1,28,0.15,100
41,PT30,50,3,MB,0,46.01,48.01,993.9,1007.2,187.24,119.08,82.45,0.2,11813.14
41,PT30,50,3,MB,0,48.01,50.01,993.9,1007.22,185.24,435,62.05,0.34,32588.95
41,PT30,50,3,MB,0,50.01,52.01,993.91,1007.23,183.24,169,42.6,0.19,176
41,PT30,50,3,MB,0,89.68,91.78,993.99,1007.57,143.52,23.86,29.05,0.96,2619.05
41,PT30,50,3,S,0,130.21,132.21,993.88,1008.01,103.05,0.1,45,0.25,1700
41,PT30,50,3,S,0,132.21,134.21,993.85,1008.04,101.05,3877,11830.04,14.07,7583.99
41,PT30,50,3,S,0,134.21,136.21,993.83,1008.06,99.05,1315,11607.17,6.81,1808.5
41,PT30,50,3,S,0,136.21,138.21,993.81,1008.09,97.05,4379.03,8069.19,17.23,1860.01
41,PT30,50,3,S,0,138.21,140.21,993.79,1008.12,95.05,4351.47,8261.48,17.66,3436
41,PT30,50,3,S,0,140.21,142.21,993.77,1008.15,93.05,1302.76,727.5,1.3,2332.49
41,PT30,50,3,S,0,142.21,144.21,993.75,1008.18,91.05,2814.23,1874.03,4.14,6051.59
41,PT30,50,3,S,0,144.21,146.21,993.73,1008.21,89.05,1596,69.56,0.43,41671.97
41,PT30,50,3,S,0,146.21,148.21,993.71,1008.23,87.05,1913.74,35.21,0.42,59916.19
41,PT30,50,3,S,0,148.21,150.24,993.69,1008.26,85.03,2809.36,12.59,0.33,11755.64
41,PT30,50,3,GR,0,150.24,152.24,993.67,1008.29,83.02,100,11,0.0001,800
42,PT31,50,3,MB,0,11.8,13.8,985.97,1005.76,223.33,0.1,10,0.0001,100
42,PT31,50,3,MS,0,13.8,15.74,984.93,1005.63,221.65,0.1,65,0.35,100
42,PT31,50,3,SD,0,15.74,17.68,983.91,1005.51,220.01,0.1,100,0.15,1400
42,PT31,50,3,MB,0,17.68,19.68,982.88,1005.38,218.34,0.1,56.19,0,435
42,PT31,50,3,SD,0,19.68,21.68,981.83,1005.25,216.64,455.01,43.76,0.24,2290
42,PT31,50,3,SD,0,21.68,23.68,980.77,1005.11,214.95,727.75,53.43,0.41,36084.46
42,PT31,50,3,MB,0,23.68,25.68,979.72,1004.98,213.25,0.1,35,0.0001,300
42,PT31,50,3,MB,0,25.68,27.68,978.67,1004.85,211.55,0.1,37.52,0,994.66
42,PT31,50,3,MB,0,27.68,29.68,977.62,1004.72,209.86,0.08,21,0,0.84
42,PT31,50,3,MB,0,60.12,62.12,960.56,1002.6,182.35,0.1,65,0.15,300
42,PT31,50,3,MB,0,62.12,64.12,959.51,1002.47,180.65,2718.01,3771.48,2.59,508
42,PT31,50,3,S,0,64.12,66.12,958.46,1002.33,178.96,2698.25,8450.01,127.45,2565.9
42,PT31,50,3,S,0,66.12,68.12,957.4,1002.2,177.26,635.5,1798.26,1.83,3518.5
42,PT31,50,3,S,0,68.12,70.12,956.35,1002.07,175.56,373.75,211.7,0.82,1181.51
42,PT31,50,3,S,0,70.12,72.12,955.3,1001.94,173.87,1175.75,635.95,1.46,4442.46
42,PT31,50,3,GR,0,72.12,74.12,954.25,1001.81,172.17,392.78,253.75,0.75,5530.53
43,PT4,50,3,MB,0,18.1,20.1,1048.81,926.16,219.67,20,49.2,2.8,168.2
43,PT4,50,3,MB,0,20.1,22.1,1047.41,926.14,218.24,24,101.6,2.2,176.6
43,PT4,50,3,MB,0,28.25,30.25,1041.7,926.08,212.43,20,20.5,1.55,53.2
43,PT4,50,3,MB,0,30.25,32.25,1040.3,926.06,211,16.25,22.25,1.9,25.3
43,PT4,50,3,MB,0,32.25,34.25,1038.9,926.05,209.57,26.5,29,2,45.15
43,PT4,50,3,MB,0,34.25,36.25,1037.49,926.03,208.15,16.5,46.5,1.2,43.3
43,PT4,50,3,MB,0,36.25,38.25,1036.09,926.02,206.72,15,30,0.4,171.2
43,PT4,50,3,MB,0,38.25,40.25,1034.69,926.01,205.29,11.5,19.5,1.7,258
43,PT4,50,3,MB,0,48.76,50.76,1027.39,926.22,197.74,5,40,2,145.15
43,PT4,50,3,MB,0,50.76,52.76,1026,926.26,196.3,9,43.19,2.47,104.89
43,PT4,50,3,GR,0,52.76,54.76,1024.61,926.31,194.86,4.55,14.85,2.45,37.65
43,PT4,50,3,GR,0,54.76,56.82,1023.2,926.36,193.4,10,65.97,3.3,142.43
43,PT4,50,3,MB,0,65.4,67.4,1015.84,926.6,185.77,10.8,20.8,2,2857.16
43,PT4,50,3,MS,0,67.4,69.45,1014.43,926.64,184.31,7.83,32.17,2.72,31.09
43,PT4,50,3,MS,0,69.45,71.45,1013.02,926.69,182.86,10,47.95,0,133.23
43,PT4,50,3,GR,0,71.45,73.45,1011.64,926.74,181.42,7.38,46.38,0.53,265.85
43,PT4,50,3,GR,0,73.45,75.48,1010.24,926.78,179.97,6.18,22.64,1,64.64
43,PT4,50,3,MS,0,75.48,77.48,1008.84,926.83,178.52,18.56,42.4,2.54,14242.61
43,PT4,50,3,SD,0,77.48,79.48,1007.45,926.87,177.08,9.5,31.17,3.6,4135.3
43,PT4,50,3,MB,0,79.48,81.48,1006.06,926.95,175.64,7.6,25.67,2.96,449.01
43,PT4,50,3,SD,0,81.48,83.48,1004.68,927.08,174.2,442.1,37.4,0.85,64785.82
43,PT4,50,3,SD,0,83.48,85.48,1003.3,927.23,172.76,630.7,72.23,0.19,27404.14
43,PT4,50,3,MB,0,85.48,87.48,1001.92,927.37,171.33,91.88,50.63,1.79,10069.38
43,PT4,50,3,MB,0,87.48,89.48,1000.53,927.51,169.89,4.02,31.07,1.97,198.56
43,PT4,50,3,S,0,100.1,102.1,991.81,928.41,160.81,100.4,853.73,1.17,8874.97
43,PT4,50,3,GR,0,102.1,104.2,990.4,928.56,159.33,407.14,603.33,1.81,3485.74
43,PT4,50,3,GR,0,104.2,106.2,988.98,928.7,157.86,541.9,1292.02,10.75,24755.31
43,PT4,50,3,GR,0,106.2,108.2,987.6,928.84,156.42,827,2155.98,16.82,31004.18
43,PT4,50,3,GR,0,117.08,119.08,980.08,929.62,148.59,240.02,367,2.88,5814
43,PT4,50,3,S,0,119.08,121.08,978.7,929.78,147.16,1077.77,1152.7,3.9,2076
43,PT4,50,3,GR,0,121.08,123.08,977.32,929.97,145.72,2234.25,85.55,0.24,3612.29
43,PT4,50,3,GR,0,123.08,125.08,975.95,930.17,144.28,3618.44,283.31,35.51,13930.9
44,PT40,50,3,MS,0,124.5,126.5,980.57,1248.99,154.45,0.1,72.62,0.07,73.77
44,PT40,50,3,MS,0,150.84,152.84,975.8,1244.44,128.95,0.1,798.78,0.61,8657.97
44,PT40,50,3,GR,0,152.84,154.84,975.44,1244.09,127.01,0.1,17.92,0.05,791.5
44,PT40,50,3,GR,0,154.84,156.84,975.07,1243.75,125.08,0.1,11.33,0,736
44,PT40,50,3,GR,0,156.84,158.87,974.71,1243.4,123.13,119.72,74.04,0.12,7384.22
44,PT40,50,3,MS,0,158.87,160.87,974.34,1243.05,121.17,0.1,372,0.38,1094
44,PT40,50,3,GR,0,160.87,162.87,973.98,1242.71,119.24,0.1,333.4,0.37,149
44,PT40,50,3,GR,0,162.87,164.87,973.62,1242.36,117.3,0.1,14.88,0.12,100
44,PT40,50,3,MB,0,164.87,166.92,973.25,1242.01,115.34,0.1,20.14,0.04,136.1
44,PT40,50,3,GR,0,166.92,168.92,972.88,1241.66,113.38,0.1,13,0.0001,100
44,PT40,50,3,MB,0,177.32,179.32,970.95,1239.84,103.33,1900.05,50,0.28,200
44,PT40,50,3,SD,0,179.32,181.32,970.55,1239.48,101.4,2995.99,108.55,0.38,200
44,PT40,50,3,SD,0,181.32,183.32,970.16,1239.12,99.47,2815.98,49.15,0.38,4580.03
44,PT40,50,3,SD,0,183.32,185.32,969.77,1238.75,97.55,759.5,156.25,0.24,2904
44,PT40,50,3,SD,0,185.32,187.32,969.37,1238.39,95.62,598.49,64.17,0.19,4426.01
44,PT40,50,3,MB,0,187.32,189.32,968.98,1238.03,93.69,3.09,145.2,0.27,365.19
44,PT40,50,3,SD,0,189.32,191.4,968.58,1237.66,91.73,269.52,72.02,0.34,23178.42
44,PT40,50,3,SD,0,191.4,193.37,968.18,1237.3,89.77,700,130,1.6,22800
44,PT40,50,3,SD,0,193.37,195.28,967.8,1236.94,87.9,1468.64,132.72,0.55,1593.19
44,PT40,50,3,MB,0,195.28,197.28,967.41,1236.59,86.02,195.02,52.3,0.16,1024
44,PT40,50,3,GR,0,197.28,199.28,967.02,1236.23,84.09,0.1,11.82,0,322.5
44,PT40,50,3,GR,0,199.28,201.28,966.63,1235.87,82.17,0.1,9.35,0,502.5
44,PT40,50,3,GR,0,201.28,203.28,966.23,1235.51,80.24,0.1,10,0,485
44,PT40,50,3,GR,0,219.92,221.92,962.57,1232.13,62.28,0.1,9,0.0001,400
44,PT40,50,3,MB,0,221.92,223.92,962.17,1231.77,60.35,338.06,406.48,0.27,20122.29
44,PT40,50,3,GR,0,223.92,225.92,961.78,1231.41,58.42,214.77,617.95,1.28,5095.45
44,PT40,50,3,GR,0,225.92,227.92,961.38,1231.03,56.5,133,14.33,0.03,631
44,PT40,50,3,S,0,227.92,229.92,960.98,1230.65,54.58,1110.25,139.8,0.43,69689.02
44,PT40,50,3,GR,0,229.92,231.92,960.58,1230.27,52.65,1300.02,23.74,0.49,64560.55
44,PT40,50,3,S,0,231.92,233.89,960.19,1229.89,50.75,2272.09,63.27,0.5,84314.92
44,PT40,50,3,GR,0,233.89,235.89,959.79,1229.52,48.84,745.5,12.14,0.36,9700.97
44,PT40,50,3,GR,0,235.89,237.89,959.39,1229.14,46.92,265.5,44.11,181.71,7108.01
44,PT40,50,3,GR,0,237.89,239.8,959,1228.76,45.04,208.12,50,36.32,3743.97
44,PT40,50,3,GR,0,239.8,241.8,958.61,1228.39,43.16,116.25,17.08,0.11,852.49
44,PT40,50,3,GR,0,250.85,252.85,956.4,1226.29,32.53,82.5,41,0.19,1020
45,PT42,50,3,MS,0,35.72,37.81,996.33,1174.95,227.49,50,39.35,1.3,291.39
45,PT42,50,3,MS,0,37.81,39.81,995.92,1174.64,225.51,50,76.25,0.1,100
45,PT42,50,3,MS,0,39.81,41.81,995.51,1174.33,223.57,50,174.5,2.82,143
45,PT42,50,3,MS,0,117.71,119.71,979.69,1162.44,148.23,50,71.2,0.1,217
45,PT42,50,3,GR,0,119.71,121.71,979.28,1162.15,146.3,50,34.7,0.1,694
45,PT42,50,3,GR,0,121.71,123.71,978.88,1161.85,144.36,63.75,218.95,0.27,5148.02
45,PT42,50,3,S,0,123.71,125.71,978.47,1161.56,142.42,80,70.6,0.14,7184.03
45,PT42,50,3,SD,0,125.71,127.71,978.06,1161.27,140.49,2017,1632.93,1.82,71257.06
45,PT42,50,3,S,0,127.71,129.71,977.65,1160.98,138.55,428.75,1861.3,1.72,13205.51
45,PT42,50,3,MB,0,136,138,975.97,1159.77,130.53,50,60.65,0.1,152.5
45,PT42,50,3,MB,0,138,140,975.56,1159.48,128.59,50,64.4,0.16,100
45,PT42,50,3,MB,0,140,142,975.15,1159.19,126.65,50,30,0.1,200
45,PT42,50,3,MB,0,142,144,974.74,1158.9,124.72,50,38.7,0.1,113
45,PT42,50,3,MB,0,144,146,974.34,1158.61,122.78,181.25,3355.85,5.52,12357.5
45,PT42,50,3,MB,0,146,148,973.93,1158.31,120.84,50,216.85,0.26,563.5
45,PT42,50,3,MB,0,148,150,973.52,1158.02,118.91,69.75,110.85,4.52,12507.9
45,PT42,50,3,MB,0,150,152.06,973.11,1157.73,116.94,193.21,332.76,3.39,13833.03
45,PT42,50,3,SD,0,152.06,154.06,972.7,1157.43,114.98,291.25,934.55,22.98,115701.6
45,PT42,50,3,SD,0,154.06,156.06,972.29,1157.14,113.04,2065.24,2316.94,2.09,73674.86
45,PT42,50,3,GR,0,156.06,158.06,971.88,1156.85,111.1,3686,2276.35,2.79,17342.91
45,PT42,50,3,GR,0,158.06,160,971.48,1156.56,109.2,612.89,21.41,0.24,2892.31
45,PT42,50,3,GR,0,160,162,971.08,1156.27,107.29,300,9,0.15,600
45,PT42,50,3,GR,0,162,164,970.67,1155.98,105.35,638.5,406.85,36.43,7743.98
45,PT42,50,3,GR,0,164,166,970.27,1155.69,103.42,325,22,0.93,2600
45,PT42,50,3,GR,0,191.53,193.53,964.61,1151.58,76.79,250,7,0.1,2200
45,PT42,50,3,S,0,193.53,195.53,964.2,1151.28,74.85,870.5,177.09,0.57,3221.99
45,PT42,50,3,S,0,195.53,197.45,963.8,1150.99,72.96,571.87,72.76,0.27,3071.87
45,PT42,50,3,S,0,197.45,199.45,963.4,1150.69,71.06,1537.5,801.25,2.99,875
45,PT42,50,3,S,0,199.45,201.45,962.98,1150.39,69.13,502.5,150.13,0.37,2162.5
45,PT42,50,3,GR,0,201.45,203.45,962.57,1150.09,67.2,523,34.02,0.14,1680.99
45,PT42,50,3,GR,0,203.45,205.45,962.16,1149.79,65.26,620,10.85,0.16,3022.51
46,PT43,50,3,MB,0,73.72,75.82,961.83,1148.4,208.74,0.1,35.23,0.08,77.89
46,PT43,50,3,MB,0,75.82,77.82,960.74,1147.55,207.22,0.1,15,0.0001,1
46,PT43,50,3,MB,0,77.82,79.82,959.69,1146.72,205.74,42.51,104.25,0.13,85.15
46,PT43,50,3,S,0,79.82,81.82,958.63,1145.9,204.25,61.79,151.15,0.09,230.32
46,PT43,50,3,S,0,81.82,83.82,957.58,1145.07,202.77,713.07,3175.91,3.04,748
46,PT43,50,3,S,0,83.82,85.82,956.53,1144.25,201.28,1572,4931.99,4.87,1468
46,PT43,50,3,S,0,85.82,87.82,955.47,1143.42,199.79,1094.3,11274.55,6.27,17271.04
46,PT43,50,3,MB,0,87.82,89.82,954.42,1142.59,198.31,0.1,65.25,0.12,139.5
46,PT43,50,3,MB,0,89.82,91.82,953.37,1141.77,196.82,0.1,36.98,0,160.5
46,PT43,50,3,MB,0,91.82,93.82,952.31,1140.94,195.33,19.81,67.65,0,179
46,PT43,50,3,MB,0,93.82,95.82,951.26,1140.12,193.85,550.25,1003.85,1.56,609.5
46,PT43,50,3,S,0,95.82,97.82,950.21,1139.29,192.36,2422.52,5740,4.36,115751.1
46,PT43,50,3,S,0,97.82,99.82,949.15,1138.47,190.88,2117,14138.01,8.54,19044
46,PT43,50,3,S,0,99.82,101.81,948.1,1137.64,189.39,1414.32,4717.6,4.26,12001.5
46,PT43,50,3,S,0,101.81,103.81,947.05,1136.82,187.91,1440.75,261.7,1.98,74268.58
46,PT43,50,3,S,0,103.81,105.81,946,1135.99,186.42,1078,1292,2.06,34716.03
46,PT43,50,3,S,0,105.81,107.76,944.96,1135.18,184.96,200.26,164.26,0.13,9334.35
46,PT43,50,3,S,0,107.76,109.76,943.92,1134.36,183.49,995.99,104.57,4.04,103852.2
46,PT43,50,3,S,0,109.76,111.76,942.87,1133.54,182,382.5,89.05,5.49,23589.94
46,PT43,50,3,S,0,111.76,113.76,941.81,1132.71,180.52,761.25,374.18,72.56,11777.5
46,PT43,50,3,S,0,113.76,115.78,940.76,1131.88,179.02,253.96,13.35,0.17,3567.32
46,PT43,50,3,S,0,115.78,117.78,939.7,1131.05,177.53,1078,23.98,0.19,26449
46,PT43,50,3,S,0,117.78,119.78,938.64,1130.22,176.04,778,17.08,0.23,22444
46,PT43,50,3,S,0,119.78,121.78,937.59,1129.4,174.56,479.5,15.28,0.31,15458.05
46,PT43,50,3,S,0,121.78,123.78,936.54,1128.57,173.07,425,49.38,3.54,10725.95
46,PT43,50,3,S,0,123.78,125.79,935.48,1127.75,171.58,1350,170,13.6,33000
46,PT43,50,3,S,0,125.79,127.79,934.43,1126.92,170.09,137,12.26,0,9625
46,PT43,50,3,S,0,127.79,129.79,933.37,1126.09,168.6,237,11,0.06,8646.99
46,PT43,50,3,S,0,129.79,131.79,932.32,1125.27,167.12,1761.51,12.85,0.22,6150.01
46,PT43,50,3,S,0,131.79,133.79,931.27,1124.44,165.63,2788.49,23.03,0.26,13037.03
46,PT43,50,3,S,0,133.79,135.79,930.21,1123.61,164.14,1724.51,28.34,0.17,15292.97
46,PT43,50,3,GR,0,135.79,137.79,929.16,1122.79,162.66,2062,26.17,0.27,18875.52
46,PT43,50,3,GR,0,137.79,139.83,928.1,1121.95,161.16,4188.01,30.59,0.54,10652.89
46,PT43,50,3,GR,0,139.83,141.83,927.03,1121.12,159.66,400,13,0.15,1800
46,PT43,50,3,GR,0,141.83,143.83,925.98,1120.29,158.17,50,9,0.0001,500
46,PT43,50,3,GR,0,143.83,145.83,924.93,1119.47,156.68,100,10,0.0001,500
47,PT45,50,3,MB,0,48.17,50.17,1004.3,1181.1,213.87,50,37.5,0.13,100
47,PT45,50,3,SD,0,50.17,52.17,1004.3,1181.1,211.87,50,37.25,0.1,100
47,PT45,50,3,MS,0,52.17,54.17,1004.3,1181.1,209.87,50,230.45,0.37,200.5
47,PT45,50,3,MB,0,178.87,180.87,1004.3,1181.1,83.17,50,115,0.18,100
47,PT45,50,3,SD,0,180.87,182.87,1004.3,1181.1,81.17,50,141.25,0.17,147.5
47,PT45,50,3,MB,0,182.87,184.87,1004.3,1181.1,79.17,50,134.5,0.18,152.5
47,PT45,50,3,MB,0,184.87,186.87,1004.3,1181.1,77.17,66.75,103.65,0.15,100
47,PT45,50,3,MB,0,186.87,188.87,1004.3,1181.1,75.17,117.25,831,0.76,100
47,PT45,50,3,MB,0,188.87,190.92,1004.3,1181.1,73.15,1070.71,468.29,0.58,197.56
47,PT45,50,3,MB,0,190.92,192.92,1004.3,1181.1,71.12,82.5,198,0.45,82.5
47,PT45,50,3,MB,0,223.78,225.78,1004.3,1181.1,38.26,50,26,0.18,1050
47,PT45,50,3,GR,0,225.78,227.8,1004.3,1181.1,36.25,50,10.51,0.1,408.91
47,PT45,50,3,MB,0,227.8,229.8,1004.3,1181.1,34.24,60.75,44.61,0.22,250.5
